filepath,label
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start90624_end90880_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start90752_end91008_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start90880_end91136_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start91008_end91264_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start91136_end91392_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start91264_end91520_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start91392_end91648_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start91520_end91776_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start91648_end91904_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start91776_end92032_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start91904_end92160_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start92032_end92288_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start92160_end92416_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start92288_end92544_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start92416_end92672_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start92544_end92800_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start92672_end92928_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start92800_end93056_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start92928_end93184_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start93056_end93312_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start93184_end93440_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start93312_end93568_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start93440_end93696_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start93568_end93824_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start93696_end93952_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start93824_end94080_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start93952_end94208_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start94080_end94336_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start94208_end94464_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start94336_end94592_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start94464_end94720_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start94592_end94848_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start94720_end94976_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start94848_end95104_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start94976_end95232_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start95104_end95360_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start95232_end95488_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start95360_end95616_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start95488_end95744_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start95616_end95872_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start95744_end96000_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start95872_end96128_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start96000_end96256_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start96128_end96384_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start96256_end96512_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start96384_end96640_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start96512_end96768_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start96640_end96896_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start96768_end97024_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start96896_end97152_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start97024_end97280_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start97152_end97408_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start97280_end97536_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start97408_end97664_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start97536_end97792_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start97664_end97920_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start97792_end98048_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start97920_end98176_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-02_start98048_end98304_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start0_end256_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start128_end384_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start256_end512_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start384_end640_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start512_end768_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start640_end896_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start768_end1024_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start896_end1152_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start1024_end1280_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start1152_end1408_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start1280_end1536_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start1408_end1664_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start1536_end1792_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start1664_end1920_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start1792_end2048_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start1920_end2176_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start2048_end2304_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start2176_end2432_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start2304_end2560_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start2432_end2688_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start2560_end2816_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start2688_end2944_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start2816_end3072_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start2944_end3200_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start3072_end3328_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start3200_end3456_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start3328_end3584_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start3456_end3712_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start3584_end3840_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start3712_end3968_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start3840_end4096_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start3968_end4224_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start4096_end4352_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start4224_end4480_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start4352_end4608_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start4480_end4736_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start4608_end4864_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start4736_end4992_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start4864_end5120_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start4992_end5248_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start5120_end5376_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start5248_end5504_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start5376_end5632_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start5504_end5760_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start5632_end5888_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start5760_end6016_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start5888_end6144_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start6016_end6272_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start6144_end6400_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start6272_end6528_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start6400_end6656_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start6528_end6784_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start6656_end6912_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start6784_end7040_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start6912_end7168_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start7040_end7296_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start7168_end7424_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start7296_end7552_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start7424_end7680_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start7552_end7808_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start7680_end7936_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start7808_end8064_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start7936_end8192_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start8064_end8320_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start8192_end8448_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start8320_end8576_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start8448_end8704_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start8576_end8832_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start8704_end8960_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start8832_end9088_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start8960_end9216_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start9088_end9344_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start9216_end9472_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start9344_end9600_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start9472_end9728_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start9600_end9856_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start9728_end9984_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start9856_end10112_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start9984_end10240_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start10112_end10368_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start10240_end10496_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start10368_end10624_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start10496_end10752_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start10624_end10880_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start10752_end11008_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start10880_end11136_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start11008_end11264_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start11136_end11392_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start11264_end11520_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start11392_end11648_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start11520_end11776_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start11648_end11904_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start11776_end12032_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start11904_end12160_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start12032_end12288_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start12160_end12416_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start12288_end12544_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start12416_end12672_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start12544_end12800_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start12672_end12928_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start12800_end13056_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start12928_end13184_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start13056_end13312_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start13184_end13440_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start13312_end13568_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start13440_end13696_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start13568_end13824_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start13696_end13952_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start13824_end14080_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start13952_end14208_label_Chaotic.npy,Chaotic
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_17-05-04_start14080_end14336_label_Chaotic.npy,Chaotic
